tweet_text,cyberbullying_type
"@user Também achei tri bom, ainda mais que é daqui! Só que daí teria que entrar naqueles papos de bullying que eu detesto...",not_cyberbullying
@user kkkk' Jesus aprova o Bullying,not_cyberbullying
".@user By ""it"" you mean unemployment, of course...",not_cyberbullying
Keep it up VIC girls!! :D #mkr,not_cyberbullying
@user LÇKSAÇKDSALÇKDSA tadiiiiiiinha. Sofri bullying por causa do 'oras bolas' nemri,not_cyberbullying
Un poco de bullying en la odontoma,not_cyberbullying
@user hahaha xD bully ka lng tlga eh :)) =)),not_cyberbullying
"Dammit, not Kat/Andre #MKR",not_cyberbullying
Não é bullying se eu te quebrar inteira e dizer que estava brincando de jogos mortais. http://t.co/LUAfBdH,not_cyberbullying
@user E depois você sofreria bullying facilmente também... Põe alphadog :),not_cyberbullying
OMG MY FIRST DICTIONARY DEFINITION TROLL &lt;3 &lt;3 &lt;3,not_cyberbullying
Use ketchup #mkr,not_cyberbullying
Yeah Ash &amp; Camilla. #mkr #mkr2015,not_cyberbullying
Mondays at home&gt;&gt;&gt;&gt; Mondays in school .,not_cyberbullying
@user okeey ♥,not_cyberbullying
Ugh kat and Andre are so annoying #mkr,not_cyberbullying
@user no creo bully! cada quien tiene su historia y el porque lo dice jaja :/,not_cyberbullying
I feel like making pancakes #MKR,not_cyberbullying
naga don't go,not_cyberbullying
@user ROFL.,not_cyberbullying
agora é jessie j sobre bullying,not_cyberbullying
@user made my Monday larki,not_cyberbullying
#YES I'm already making plans,not_cyberbullying
@user procura bully de eminem...,not_cyberbullying
@user http://t.co/888ioKZaPg,not_cyberbullying
Nah nah nah-nah...hey heeeeeyyyyy..... Katie &amp; Nikki #MKR,not_cyberbullying
"Hoje, 17 adolescentes vão tirar suas próprias vidas, devido ao bullying. - › Reblog se você se importa. › ›... http://tumblr.com/x4h3xmk6hq",not_cyberbullying
@user I love you PNC!!!!!,not_cyberbullying
@user @user BITCH I AM END BOSS. :P,not_cyberbullying
@user llama a hacer un funeral digno a la concertación. lo escribí hace 2 meses y fui víctima de Bullying,not_cyberbullying
Muz's Kitchen Rules #MKR  http://t.co/wFpjjQy6Fa,not_cyberbullying
"Jangan ganggu gue lagi, atau jangan salahin gue kalo follower gue bully elo! #NolakBalikan #AncamanSelebTwitter #combo",not_cyberbullying
"untuk anak 2010 yang jadi panitia, tolong cariin @user anak ini pendampingnya siapa ya, kalian bully habis""an gpp kok :D",not_cyberbullying
"@user O problema é que hoje em dia as pessoas confundem crítica, ou simplesmente falar a verdade, com bullying, aí fica difícil.",not_cyberbullying
"acho bullying esse dia dos pais, me sinto totalmente ofendida.",not_cyberbullying
Meu cérebro faz bullying com o meu coração! http://t.co/6QLEWwZ,not_cyberbullying
On point: http://t.co/eYA8Nm9jK4,not_cyberbullying
"#típicodenacos escribir ""bulling"" en vez de ""bullying"" jaja #meríodemimisma",not_cyberbullying
Annie &amp; Lloyd are serving leftover dinner for breakfast. Why? #mkr,not_cyberbullying
"@user Af que bullying, meu pai é um animal , mas nao precisa jogar na cara naum '-' Sua chata ...era um animal ?kkkkkkkkkkkkkkkkkkk",not_cyberbullying
RT @user: #BanTheBurka http://t.co/kfRyRp1ICt,not_cyberbullying
YEAH VICTORIA #MKR,not_cyberbullying
apa atuh apaaa euy apaa ? minta di bully ? iya ? sinisini :d,not_cyberbullying
#prayforlynn&amp;tony #mkr,not_cyberbullying
'pls vote for us for making u line up for 45mins' #mkr,not_cyberbullying
"@user @user @user @user | MasMamah , mohon bimbingan sipid di kota org, sekiranya dia nakal, di bully aja",not_cyberbullying
@user…,not_cyberbullying
#tech,not_cyberbullying
"@user Si no hay Bullying, es porque no hay cariño! x",not_cyberbullying
RT @user: mmmm Chinese Snack @user @user @user @user @user @user #MKR mmmm http://t.co/epKwLmr…,not_cyberbullying
@user @user http://t.co/PmJZ413Eza,not_cyberbullying
"O menino admitiu que foi vítima de bullying, e pra chamar atenção, criou essa história se declarando nazista e que mataria todos",not_cyberbullying
Quem mais sofre bullying: - › ( ) Loiras burras. › › ( ) Nerds. › › (X) O número “24” da chamada. http://tumblr.com/xob3xk4pmc,not_cyberbullying
It kinda sucks.,not_cyberbullying
"Acontece nos dias 17 e 18 - Seminário sobre BULLING  No Teatro Dix-Huit, mais informações na GEED - 3315 4942",not_cyberbullying
@user: Let's go 🐧🐧🐧🐧🐧🐧😃,not_cyberbullying
"Seu merda - ""Isso é bullying"" - ""Só se for com a merda""",not_cyberbullying
I'm starting to doubt if I even have an immune system.,not_cyberbullying
"quando eu vejo essas essa palavras ""building myself"" eu penso que é ""bullying myself"" rialto",not_cyberbullying
@user doing okay,not_cyberbullying
@user  I'm telling.,not_cyberbullying
@user depois reclama do bullying,not_cyberbullying
#mkr #karma Kat and Andre,not_cyberbullying
"Dou um empurrão em uma pessoa, isso se chama : - › EU : Empurrão. › › SOCIEDADE : Bullying ! http://t.co/09hVKp5",not_cyberbullying
@user @user @user @user,not_cyberbullying
Não é bullying se eu te quebrar inteiro e dizer que estava brincando de jogos mortais.,not_cyberbullying
No letting go 🎧🎵,not_cyberbullying
Photo: Não é bullying se ele usa aquele reloginho que troca as pulseirinhas coloridas. http://tumblr.com/x3c418asdx,not_cyberbullying
#KatieandNikki #MKR,not_cyberbullying
"nossa mano, a erika num sabe me dar oi normal como todas as pessoas, ela tem que me bater .. isso é bullying ta dona",not_cyberbullying
"Tak peduli ku di bully, omongan lo gue beli B) ~ @user",not_cyberbullying
"Tipo assim, eu ainda não joguei esse The Sims, vou sofrer bullying por isso?",not_cyberbullying
@user @user i'm sorry. :(,not_cyberbullying
@user @user You are a liar. http://t.co/oHC5f3I5CD,not_cyberbullying
"@user I miss you, Shannon! ❤You.",not_cyberbullying
"Bueno, al menos #TheFinal sí demuestra lo que puede provocar el bullying, aunque sea una película traumática... #StopBullying :/",not_cyberbullying
Diga não ao Bullying !,not_cyberbullying
@user Lool...like i always say baby...Fear is irrelevant .....if i need 2get u...I will ;-)Ahaa,not_cyberbullying
@user Buahaha..setujuuu..  Lumayan lah buat korban di-bully *ngakak guling2*,not_cyberbullying
não é bullying se a pessoa é burra.,not_cyberbullying
@user Here. https://t.co/xWJzpSodGj,not_cyberbullying
@user http://t.co/5Ih7MkDbQG,not_cyberbullying
@user call me,not_cyberbullying
@user esa chiquilla es tan bully :(,not_cyberbullying
@user Nice artistic conceptualization.,not_cyberbullying
"@user it's cool, i'll call later. :)",not_cyberbullying
I'm gonna die tonight!,not_cyberbullying
"Galera RUBRO-NEGRA, vamos parar de zoar os outros torcedores pq agora é crime! Sacanear Botafoguense é Bullying, Tricolor é Homofobia...",not_cyberbullying
@user @user @user @user http://t.co/AoOpT6HiN0,not_cyberbullying
"Tw nggak si kak..gra"" ngbelain kk yg d'bully sma antis..kta pn jga ikut d'bully ..ap kk nggak ksian ap sma kta?? @user",not_cyberbullying
@user OMG EXCELLENT JOKE ARE YOU ON FOX NEWS?,not_cyberbullying
Bullying: http://t.co/UdKT5yz,not_cyberbullying
@user: creo que no existe nada mejor que hacerle BULLYING a los amigos xD so true,not_cyberbullying
não é bullying se for com um book de 15 anos.,not_cyberbullying
LOL acabei de zerar o Bully q emoçao (_Ô_),not_cyberbullying
No se si se llama bullying o maltrato infantil lo que @user me esta haciendo en estos momentos #JELP!!!!,not_cyberbullying
@user my nickname is grandma. &gt;.&gt;,not_cyberbullying
@user pior que os outros bully passa logo o n 24 é por um ano no minimo,not_cyberbullying
"@user @user kok bisa ada guanya sih? -__-"" ku kangen ya di bully gua :3",not_cyberbullying
eu sofro bullying na faculdade,not_cyberbullying
@user @user http://t.co/sH8ie6YdcC,not_cyberbullying
@user I am better,not_cyberbullying
"@user bullying mesmo foi você falando que parecia que a menina tava num ensaio, nao cantando pro show o:",not_cyberbullying
I hope #katandandre don't get kicked off #SaidNoOneEver #mkr,not_cyberbullying
@user me estabas haciendo bullying ayer kn tu palmera :@ te odioooooo jajajajajaja chhhhhh oi a tu kerido jajajajaa xD,not_cyberbullying
BLIZZCON ANNOUNCED,not_cyberbullying
@user @user ajajaja uta y pk llorai? menos mal que el bullying era pa mi ah xDDD,not_cyberbullying
@user @user Perhaps.,not_cyberbullying
@user I LOVE YOUUU,not_cyberbullying
"Booa Tarde gente boa ! tamo na correria hooje , logo cedo participei do manisfeto da juventude de Foz contra o Bulling , drogas , violencia",not_cyberbullying
@user https://t.co/TS7xaoxoj4,not_cyberbullying
@user Yes. You?,not_cyberbullying
Quem mais sofre bullying: - › ( ) Loiras burras. › › ( ) Nerds. › › (X) O número “24” da chamada. › ›... http://tumblr.com/x1e3xkikxz,not_cyberbullying
ASH AND CAMILLA YES &lt;3 #mkr,not_cyberbullying
a @user  ta fazendo bullying comigo no eme! RHUM,not_cyberbullying
RT @user: @user Anti mental illness protest? http://t.co/tgD9EuYtAw,not_cyberbullying
@user OKAY I'M BACK,not_cyberbullying
Joe is looking hopeful. #MKR,not_cyberbullying
Those eggs look like snot #mkr,not_cyberbullying
Novo post! [para rir] Bullying até no universo Marvel: Vi no Bloog do MazzaCalango doido do cerrado http://t.co/gZnCRj6,not_cyberbullying
#springbreak,not_cyberbullying
WHEN IS MY STUPID SELFIE CAMERA GOING TO DROP FFS http://t.co/gUqtLQhiTY,not_cyberbullying
"Por cierto, antes si pasabas la prueba del chingamiento ""bulling"" de la escuela pasabas TODO! Sino te convertías en #superNena",not_cyberbullying
http://t.co/CwJXS0f THIS SATURDAY ALL ROADS LEADS 2 CLUB GRAVITY BEDROOM BULLY MUSIC BY HOT97 & POWER105.1  FREE B4 12 ADV TIXX $10,not_cyberbullying
2-3 meetings left. Likely sometime next week. @user,not_cyberbullying
RT @user: Instant Restaurant round 47. #mkr,not_cyberbullying
@user hahaha,not_cyberbullying
Heiii odah @user bsk ak g msk yah.. Jagain suheri yah.. Jgn smp si ijah @user kalap buat bully suheri,not_cyberbullying
That entrée looks foul &gt;.&lt; #MKR,not_cyberbullying
@user &lt;3,not_cyberbullying
Hahahahhahaha RT @user: @user Hahahahahaha lol ur eye spoil,not_cyberbullying
@user @user You are absolute scum.,not_cyberbullying
@user @user ❤️❤️,not_cyberbullying
Não é bullying se eu te quebrar inteira e dizer que estava brincando de jogos mortais. http://t.co/pVWZwo4,not_cyberbullying
@user @user @user @user g lh yov nek di bully..plg2 km t jdno PAq :p,not_cyberbullying
"Nunca faça bullying, por que quando aquela pessoa crescer, pode virar um bruxo das trevas e se aliar a Lord... http://tumblr.com/x2i3xl4an4",not_cyberbullying
ain gnt eu fico mt puta com quem pratica bullying namoral,not_cyberbullying
Vai começar  o bullying na minha time line? Kkkkkk,not_cyberbullying
"Photoset: › A menina que sofreu Bullying porque as pessoas a chamavam de gorda,então ela cresceu. e virou... http://t.co/i3TUjV9",not_cyberbullying
@user have you tried pravana?,not_cyberbullying
#Enquete ~~&gt; O que Bia pode fazer contra o bullying?,not_cyberbullying
@user woot,not_cyberbullying
@user YUP. :D,not_cyberbullying
I am 12. http://t.co/ucZkXXFVxQ,not_cyberbullying
@user @user http://t.co/UHwvIP0HP6,not_cyberbullying
Hoping Annie and Lloyd do well #MKR,not_cyberbullying
"@user @user AY! may ganun bang pairing na nageexist?! =)) aww, kawawa naman siya saio! =))))))))) whatta bully :))",not_cyberbullying
"@user MEU PAI QUASE N ME VISITA, E EU MORO COM A MINHA VÓ, JA RODEI UM ANO, JA SOFRI BULLY desculpa MESMO",not_cyberbullying
@user @user @user @user wkwkwkwk abis dah gw di bully disini ahaha ampooonn!!!!,not_cyberbullying
Hady w Laura... 😜,not_cyberbullying
WOW.  @user,not_cyberbullying
@user YUP,not_cyberbullying
@user goes well with leo :),not_cyberbullying
"@user E eu, que sempre escrevi muçarela e sofri bullying da galera?! rs",not_cyberbullying
"o novo clipe da Jessie J, Who's Laughing Now, será o #4 single do Who You Are, como música é sobre Bulling, o clip http://twitpic.com/633ekt",not_cyberbullying
Nikki looks like jai'me walking the catwalk  #MKR,not_cyberbullying
ðððð https://t.co/G6x2k8H8oT,not_cyberbullying
@user @user http://t.co/DrBtSNZ3fr,not_cyberbullying
@user I ❤️ u,not_cyberbullying
@user  EU COMENTENDO BULLING CONTRA VC? onde? quando? cadê?,not_cyberbullying
#np dont go away - oasis,not_cyberbullying
"Read my response to ""Ano ba talaga si Cristopher Lao? Bobo/Tanga o Batang na-cyber bully lang o sadyang hindi lang…"": http://t.co/E7AbPpr",not_cyberbullying
RT @user: #MKR   Bye Bye Birdies........,not_cyberbullying
/cast Spectral Guise,not_cyberbullying
"@user kkkkkkkkkk pois é, na hora da raiva, nem penso em bullying",not_cyberbullying
@user me judge don't,not_cyberbullying
@user yup,not_cyberbullying
OH OH OHHHH KAT AND ANDRE...GET REKED! BAM MANU! 😂😂😂😂😂 #MKR,not_cyberbullying
@user véndate la mano y así le haces bullying a alguien en el colegio y le dices que escriba por ti porque no puedes D1 askldj xd,not_cyberbullying
@user Thank you Roooobbb!!!,not_cyberbullying
Kk @user itu kenapa curcol td?haha 'tak peduli ku di bully' pd mau nyolong makan yaa!inget puasaa atuh kak..HAHA,not_cyberbullying
なぁなぁパンツちょーだいパンツ。パンツくれよ！パンツくれよォ！パンツくれよお前！パンツくらいええやないか！！おいっパンツくれ！！！　（BULLY・3）,not_cyberbullying
@user hmm okay.,not_cyberbullying
Don't be sore losers K &amp; A !! #mkr,not_cyberbullying
ah y @user para de hacerle bullying a la adorable e inocente @user u.u,not_cyberbullying
Steve,not_cyberbullying
That's karma Kat and Andre #mkr,not_cyberbullying
"KKKKKKKKKKK eu e a mamae zombando com o que a mulher fala, praticamos o bullying :p -NN",not_cyberbullying
@user Here 11 https://t.co/xWJzpSodGj,not_cyberbullying
@user Here 999 https://t.co/xWJzpSodGj,not_cyberbullying
tava sofrendo bullying agora com a @user e a @user no telefone dçksçldskdlk,not_cyberbullying
Happy bday samya,not_cyberbullying
Frio é bullying contra os solteiros. KKK ainda bem que eu não sou :),not_cyberbullying
"Alias, o termo ""homofobia"" tem sido usado em grande exagero, assim como o Bullying.",not_cyberbullying
So far so good..,not_cyberbullying
@user un día se danzara del bullying y hará una masacre(?) D:,not_cyberbullying
@user wat?,not_cyberbullying
Hope Katie&amp;Nikki make it just 2take out Kat&amp;Andre #MKR,not_cyberbullying
WTF!!! #MKR2015 #MKR,not_cyberbullying
@user ABLOO BLOO BLOO,not_cyberbullying
RT @user: @user you're just upset cause you've not got a dick,not_cyberbullying
@user @user Soggy bread looked disgusting #MKR,not_cyberbullying
"OMG.... @user rindo do zumbi só pq ele é gay, isso é Bullying viu mocinha SHUAHSUHA",not_cyberbullying
amanhã os meninos vão sumir = um dia inteiro sem bulling',not_cyberbullying
Você não é feia. Apenas sofre bullying do espelho.,not_cyberbullying
Pocky 4ever. http://t.co/Sah8xed05T,not_cyberbullying
#mkr just go home already.,not_cyberbullying
@user @user al menos mi labor es fomentar el bullying,not_cyberbullying
"@user Grata por Bullying: mentes perigosas nas escolas"" e por acompanhar meu trabalho. Sucesso pra vc tb. Abs, Ana Beatriz",not_cyberbullying
Vem que eu tô pro bullying.,not_cyberbullying
@user http://t.co/SVMKdrGoH8,not_cyberbullying
#asskickery hahahahaha #mkr #mkr2015 #mkrsexylloyd,not_cyberbullying
Ima jus keep dha faith nd pray,not_cyberbullying
@user   opa  é bulling,not_cyberbullying
"#np ""Big Bully"" - Lloyd Bank$",not_cyberbullying
@user @user http://t.co/FQnnZeTXrx,not_cyberbullying
@user http://t.co/6OQ8fC1u9w,not_cyberbullying
frio é bullying contra os solteiros .,not_cyberbullying
"@user nite u too,miz u ja sissy ^_^",not_cyberbullying
@user @user @user @user @user Lmao.....can u fucking imagine. Yikes!!!!,not_cyberbullying
#MKR Baaarrrbbeeeqquuueee #Colin,not_cyberbullying
"El inicio a clases está por llegar.  Redoblemos esfuerzos, fomentemos en los alumnos desde el inicio la CERO TOLERANCIA AL BULLYING.",not_cyberbullying
@user @user se va por el bullying que le hace la señora de la esquina,not_cyberbullying
RT @user: @user @user http://t.co/59GS1U6kcL,not_cyberbullying
"Dou um empurrão em uma pessoa, isso se chama : - empurrão. SOCIEDADE : bullying ! http://tumblr.com/xsr3xw4mpv",not_cyberbullying
It's like left over roast veggies.  Marketing isn't Lloyd's strong point.  #mkr,not_cyberbullying
@user dad?,not_cyberbullying
RT @user: Must get HIGH SCORE! http://t.co/kOi75kSbZP,not_cyberbullying
"@user te creo, esparate que estoy witriando! #bulling",not_cyberbullying
PVP TIME #selfie #warlords http://t.co/5CehYdUyBs,not_cyberbullying
omfg blackmilk you're killing me http://t.co/jRXIHEQJmg,not_cyberbullying
"@user Por favor, conheça o projeto de COMBATE ao BULLYING! http://t.co/I4AuRSh",not_cyberbullying
I hope it's double elimination #mkr,not_cyberbullying
@user just grabbed my cheeks. #WTF,not_cyberbullying
